id,label
272793,automobile
259932,frog
72150,cat
233976,cat
54274,automobile
65393,cat
190282,airplane
96283,bird
279187,automobile
294568,horse
231539,frog
254268,dog
183754,bird
60795,cat
293173,cat
193674,deer
296420,cat
246411,frog
195339,frog
61436,cat
22662,frog
188754,truck
119640,automobile
231403,automobile
248676,automobile
214384,cat
131566,deer
86292,frog
23039,truck
172121,cat
19772,automobile
171580,automobile
58784,frog
290979,frog
4671,cat
212825,cat
254452,dog
168839,cat
103793,dog
15932,frog
109445,frog
34304,frog
33827,cat
286691,deer
192640,cat
38538,cat
52326,cat
207324,frog
38809,truck
145229,truck
237743,deer
27827,frog
281651,cat
187980,deer
153114,airplane
292447,ship
210020,frog
274808,horse
32122,cat
167986,cat
36023,deer
79158,frog
1537,automobile
122508,cat
175040,bird
128351,frog
249740,automobile
10383,bird
252450,automobile
234791,cat
25516,automobile
37509,cat
283920,cat
56943,frog
232155,cat
81723,automobile
154656,horse
165253,frog
103895,automobile
801,frog
178100,automobile
189076,cat
145594,frog
55123,cat
139736,deer
281035,cat
233591,cat
225903,frog
209911,frog
112618,frog
231853,automobile
182562,cat
188653,deer
41325,frog
18689,frog
104135,cat
90476,bird
130130,frog
79451,horse
123785,dog
155708,cat
30438,frog
221973,frog
25286,deer
103339,frog
186266,airplane
68712,cat
241054,dog
39203,cat
290746,deer
116440,deer
213557,cat
214717,automobile
196024,frog
248767,cat
144044,airplane
132781,cat
210331,truck
264103,truck
133156,truck
168172,frog
128529,deer
187927,frog
16425,horse
41697,cat
191240,frog
40417,deer
238680,cat
118660,cat
259248,frog
291937,cat
257988,cat
184716,automobile
41028,cat
290552,cat
108122,automobile
170489,frog
61091,cat
145592,frog
295504,cat
279759,cat
91267,frog
49282,airplane
272926,airplane
148384,horse
188379,cat
162833,dog
72933,frog
20767,cat
178452,frog
79525,cat
236379,frog
136346,frog
167526,cat
213462,cat
125277,cat
205512,frog
115240,cat
79610,cat
4124,automobile
5691,cat
29765,frog
231101,automobile
37707,deer
266214,truck
206754,frog
195210,automobile
107753,airplane
190097,bird
281835,cat
27215,truck
133380,frog
108743,bird
189536,cat
178990,cat
173455,frog
276466,horse
163734,deer
282680,frog
124702,cat
140895,cat
160266,cat
44177,automobile
93023,cat
234088,airplane
120134,automobile
94855,bird
15184,cat
23423,automobile
28292,bird
232453,cat
3220,dog
217481,cat
58460,cat
262802,automobile
255743,automobile
13643,horse
145910,truck
29361,cat
251139,automobile
54649,frog
102738,frog
82220,airplane
2224,frog
98240,frog
241970,horse
244680,cat
130875,frog
184201,frog
197521,frog
289056,dog
115679,frog
5047,cat
72800,cat
240167,frog
197114,dog
160594,frog
130588,truck
75291,frog
96748,deer
80265,cat
78297,cat
161397,cat
88091,frog
109732,cat
255648,frog
31436,deer
96224,cat
261501,automobile
292546,cat
8233,frog
1948,dog
54539,frog
275534,cat
110317,cat
159365,cat
60785,cat
186489,cat
288773,bird
84956,cat
105811,cat
27815,frog
6005,frog
164998,frog
275243,frog
131749,horse
105362,deer
72895,automobile
57996,deer
216187,cat
283660,cat
75919,cat
60710,cat
116739,cat
170177,frog
225598,automobile
67451,airplane
123920,truck
292140,cat
271375,cat
177727,deer
278111,cat
4273,truck
135016,cat
195955,automobile
95100,cat
223876,truck
161851,automobile
237001,cat
3567,cat
255825,cat
13712,frog
224705,airplane
134078,cat
117181,automobile
265347,airplane
94250,cat
265731,cat
227571,cat
96006,truck
287969,dog
203296,dog
246104,deer
139140,automobile
17072,automobile
266827,frog
27529,truck
131641,automobile
135998,frog
273835,truck
216880,truck
80410,automobile
248937,frog
126429,ship
28166,dog
142430,horse
68831,cat
179472,automobile
281678,cat
267444,automobile
21806,dog
109302,airplane
61912,frog
23455,cat
140088,cat
248790,cat
236913,dog
223947,automobile
152996,dog
183580,cat
112459,automobile
172001,bird
225404,automobile
146931,automobile
4423,bird
124116,automobile
267046,frog
264144,automobile
200187,cat
157211,airplane
214031,frog
268965,truck
142496,frog
132980,bird
6616,frog
10394,truck
210164,cat
208960,cat
5476,cat
64655,truck
278590,frog
87398,frog
39949,cat
113366,automobile
265330,automobile
243177,frog
229966,cat
104846,automobile
190741,cat
261805,dog
26229,automobile
189966,cat
7804,cat
210086,deer
173178,frog
108993,cat
271015,deer
169902,truck
51585,frog
213154,cat
183897,automobile
224439,airplane
46259,cat
26061,frog
167312,deer
297795,cat
192291,automobile
15178,dog
136973,automobile
221398,frog
126413,cat
58030,cat
45673,cat
94982,deer
296207,airplane
271668,cat
276538,cat
193026,cat
25449,deer
293078,deer
23533,cat
57957,automobile
67919,horse
212170,horse
26161,deer
99356,cat
225571,truck
56342,frog
157200,automobile
230584,automobile
241555,cat
232433,cat
278142,automobile
24535,frog
75245,cat
21731,cat
199593,truck
77459,automobile
134359,truck
67361,dog
218301,cat
113488,cat
209123,cat
233034,frog
14335,truck
199270,cat
150551,automobile
9515,deer
9952,frog
75734,deer
94145,horse
31744,airplane
80145,automobile
41277,horse
197900,dog
102742,automobile
60677,cat
109284,frog
194178,deer
39800,frog
103250,automobile
52913,truck
295185,cat
81507,frog
150414,cat
134949,automobile
110126,frog
50826,horse
158833,cat
78153,cat
229345,automobile
185292,truck
222482,frog
24183,frog
52466,cat
281743,truck
5404,cat
219758,dog
291985,cat
231796,cat
8667,cat
295206,frog
187948,deer
76317,cat
191707,frog
277277,automobile
47456,frog
111858,automobile
136195,automobile
78169,dog
160070,dog
3823,dog
138926,cat
93207,automobile
205029,cat
68509,cat
111918,dog
99800,deer
29835,automobile
37505,frog
107422,frog
203484,automobile
65518,deer
253951,frog
159928,cat
262940,automobile
131755,frog
259621,horse
234393,automobile
104631,automobile
256280,automobile
16585,frog
245807,cat
31802,horse
283540,cat
199941,cat
27316,frog
143386,automobile
145801,truck
282040,cat
189007,cat
96886,dog
158326,cat
202578,automobile
46782,cat
99322,dog
109677,frog
67542,cat
179849,truck
131380,deer
136727,truck
292359,cat
243715,cat
146095,bird
32548,horse
248056,dog
184092,cat
57813,frog
210608,cat
22782,cat
238804,cat
291462,automobile
201489,frog
20272,deer
108961,cat
242333,frog
257277,automobile
276276,truck
235716,horse
264399,frog
131322,dog
126356,automobile
100352,cat
239598,cat
18896,dog
146101,truck
128665,automobile
118300,cat
54638,dog
274188,truck
272306,frog
129260,dog
3443,frog
212941,cat
190937,cat
24323,automobile
173633,frog
190908,frog
31906,cat
277662,cat
245937,horse
247609,frog
95565,deer
146524,cat
26807,deer
102309,truck
99280,frog
235381,cat
124323,horse
16795,horse
186216,deer
171676,cat
177385,frog
51304,cat
253696,frog
25855,cat
89701,cat
189827,cat
189454,horse
109061,cat
114043,cat
280980,deer
237622,dog
148572,dog
219402,horse
42193,truck
81109,bird
21919,frog
271299,frog
152655,cat
125993,deer
257753,frog
21455,cat
268645,frog
116096,frog
173000,ship
135023,frog
210698,cat
55674,cat
84505,frog
53852,automobile
59583,dog
155220,cat
20881,automobile
20571,deer
18327,deer
119867,dog
223087,automobile
20862,automobile
11190,airplane
53254,deer
170597,frog
276862,automobile
94171,truck
93481,deer
130115,frog
270905,cat
277888,frog
265873,dog
5918,cat
231767,frog
58441,frog
229409,cat
41558,deer
50079,frog
154423,frog
33123,cat
121939,cat
81844,bird
261216,cat
100068,automobile
143415,automobile
139244,automobile
48738,cat
8573,automobile
43878,airplane
145510,truck
98778,cat
210855,airplane
127019,automobile
96161,automobile
264783,cat
248248,dog
119073,airplane
173480,cat
209162,frog
256045,frog
235051,truck
85384,frog
273300,bird
179359,cat
78272,horse
84460,truck
217434,cat
293617,automobile
290890,deer
240123,frog
285065,cat
176696,dog
218367,frog
288048,truck
187238,automobile
263214,frog
33333,cat
210824,airplane
101753,frog
156365,automobile
176322,truck
297226,frog
249633,horse
78572,dog
182631,automobile
182327,automobile
267198,automobile
216126,automobile
270501,truck
228884,frog
40067,dog
236792,truck
33961,deer
5220,automobile
67468,cat
128176,automobile
194308,cat
54190,frog
109749,cat
271645,cat
39849,deer
299121,frog
207666,cat
20552,frog
215578,cat
45173,frog
45599,frog
24959,cat
124880,dog
155832,automobile
162641,deer
124612,frog
243313,frog
132766,frog
157660,cat
181364,frog
93194,bird
160631,truck
22979,deer
19141,cat
121856,cat
39599,deer
162834,cat
102375,airplane
181339,dog
149534,cat
170203,cat
78436,cat
125795,cat
93482,dog
33741,bird
229364,cat
246246,airplane
298931,cat
97562,automobile
217721,frog
283704,frog
102068,automobile
169296,cat
38633,cat
131013,cat
297206,horse
202187,horse
211446,automobile
223068,cat
74805,frog
190237,cat
220301,cat
149532,horse
107507,frog
55276,cat
108525,frog
249404,cat
16478,truck
499,frog
68261,airplane
142979,frog
186803,cat
195541,truck
72613,cat
196653,frog
217235,truck
383,bird
18424,frog
205337,truck
196474,cat
143105,deer
213971,automobile
152019,deer
161750,truck
230965,automobile
222274,horse
68744,cat
99376,automobile
164014,cat
121121,frog
158378,cat
189349,frog
223682,dog
91760,frog
113035,automobile
159541,cat
92777,cat
163739,bird
192275,horse
160948,deer
53322,deer
64393,frog
287996,frog
245417,cat
268240,cat
70590,horse
91104,frog
88345,frog
70302,truck
137999,deer
101285,truck
49668,frog
298671,cat
220443,cat
67376,deer
124040,automobile
178208,cat
195487,cat
285378,cat
113903,deer
276696,airplane
26412,automobile
20760,automobile
190400,cat
162408,frog
223361,ship
85734,frog
298869,deer
55407,airplane
82440,frog
247782,cat
242381,deer
293026,cat
86589,cat
156876,frog
57566,cat
76366,frog
57510,truck
189139,dog
220815,cat
71705,cat
13047,cat
252329,truck
286163,frog
218394,truck
244290,cat
56463,automobile
274025,truck
281987,cat
53956,cat
166715,truck
111529,dog
164283,automobile
44807,cat
234027,deer
204971,deer
144768,deer
152783,cat
183617,ship
23358,frog
98848,cat
6034,automobile
186908,horse
180343,frog
286956,frog
50624,horse
113830,cat
100578,frog
49696,automobile
214282,cat
186780,frog
225310,deer
227078,cat
156926,dog
240826,cat
4756,dog
127519,horse
131332,truck
87795,deer
256602,deer
154666,truck
69288,deer
45467,cat
276738,cat
190293,horse
11917,frog
100278,cat
162349,bird
212413,cat
191303,cat
28488,horse
105813,cat
258396,frog
240027,cat
60153,frog
173743,frog
52974,automobile
110870,frog
1728,cat
11102,cat
12550,truck
170,frog
196571,cat
233487,deer
221972,automobile
162845,dog
81556,horse
295789,frog
82644,cat
14561,cat
241027,cat
272732,cat
226543,automobile
73018,cat
129965,truck
65882,truck
206519,dog
17955,cat
223988,cat
48467,cat
139600,deer
59456,cat
135136,truck
233922,airplane
124688,horse
235446,dog
64262,truck
42693,cat
284362,frog
287665,cat
214214,truck
10946,cat
253038,deer
178383,cat
123129,frog
10282,frog
238404,automobile
34947,automobile
282859,frog
237633,horse
182544,cat
112164,truck
108827,frog
41081,automobile
14542,cat
291645,frog
293483,horse
145440,cat
180870,cat
198818,cat
263137,cat
249426,deer
275366,cat
280139,horse
282443,frog
74032,truck
253113,frog
200800,truck
276337,frog
33942,horse
146952,truck
284667,automobile
72573,frog
122005,cat
244171,truck
122951,frog
77165,automobile
116311,cat
114555,cat
190256,automobile
230991,dog
165268,frog
35718,automobile
246197,truck
5999,cat
124737,horse
242072,truck
277300,dog
46497,truck
186355,cat
4395,truck
161384,automobile
287511,deer
48634,airplane
3754,frog
27067,frog
136520,automobile
159847,frog
10145,frog
39186,automobile
142303,cat
140632,frog
159861,cat
82813,frog
256498,truck
39466,horse
72305,cat
162503,dog
121901,frog
269408,dog
27460,horse
234145,cat
73413,automobile
282043,cat
93957,frog
253088,truck
244399,frog
165693,horse
200013,frog
74033,cat
190979,frog
270313,frog
67027,cat
119844,truck
185249,frog
3308,frog
287193,automobile
274839,cat
157566,deer
291589,cat
44234,truck
92841,frog
177531,dog
128764,automobile
1298,cat
113202,frog
277523,cat
18238,cat
137238,airplane
189174,truck
147274,frog
38299,cat
234455,frog
143740,bird
191101,frog
1155,automobile
287161,cat
92057,cat
115516,frog
295869,automobile
212801,frog
275154,cat
178606,automobile
96569,cat
98527,cat
50997,cat
282717,cat
69132,deer
299070,horse
53948,cat
266626,airplane
159695,automobile
177820,dog
234121,frog
206566,cat
62910,frog
129388,deer
114327,airplane
87865,cat
272091,truck
76360,cat
208655,cat
136389,automobile
61957,frog
110022,frog
50807,airplane
273001,deer
31168,cat
221643,automobile
179531,cat
32654,cat
57955,automobile
88328,automobile
34870,cat
30332,bird
4724,dog
55971,cat
71804,truck
44854,cat
139535,automobile
75347,frog
272617,cat
127508,automobile
48521,automobile
238259,truck
255386,cat
157393,frog
120294,airplane
113953,cat
270832,cat
188153,automobile
270358,automobile
178449,frog
167465,frog
30068,deer
158513,automobile
130686,cat
118626,cat
199219,cat
50743,dog
171668,truck
296622,truck
203406,frog
245144,frog
3225,deer
1081,automobile
298208,airplane
291606,cat
10366,cat
251016,truck
65472,frog
223827,truck
161033,truck
129166,deer
11388,cat
57462,cat
169790,dog
12428,dog
137621,automobile
270442,cat
211674,truck
60653,cat
135913,deer
127829,cat
20073,deer
97738,frog
227455,deer
222157,frog
206933,cat
297996,cat
194063,dog
56896,deer
44076,frog
279390,airplane
85903,truck
197734,cat
265768,cat
126485,truck
186050,cat
144601,deer
201725,truck
249187,automobile
252236,deer
41100,airplane
255961,cat
85492,cat
263553,truck
92948,frog
205486,cat
57610,horse
299170,automobile
210612,cat
78313,cat
2528,frog
185406,cat
205105,cat
299078,frog
227717,truck
252603,cat
134598,frog
187367,horse
246877,automobile
283986,deer
290478,horse
46919,automobile
185748,truck
62743,frog
295939,dog
202855,frog
269478,automobile
207654,cat
48867,automobile
70297,bird
285126,frog
54319,frog
85979,frog
24040,automobile
29042,automobile
189516,cat
147551,airplane
231205,cat
185941,cat
91238,cat
208216,cat
242074,automobile
173124,truck
258167,frog
66652,dog
47923,airplane
137846,cat
85131,truck
32017,deer
8833,cat
141265,automobile
180527,cat
226816,truck
28561,automobile
62736,frog
28496,airplane
109318,frog
221634,dog
213959,cat
242961,cat
265339,deer
95928,frog
141171,automobile
246386,frog
202159,frog
260224,cat
110677,frog
286886,horse
25043,cat
270041,truck
273815,airplane
294608,automobile
15366,bird
47008,bird
27096,cat
161,cat
299898,dog
187692,frog
11327,airplane
29820,truck
257921,cat
92578,airplane
48894,deer
128072,airplane
152477,automobile
38722,cat
185179,dog
261459,cat
298248,frog
11430,automobile
68438,cat
78419,truck
284387,cat
269132,cat
250631,cat
27137,horse
168248,automobile
29916,frog
97319,cat
276876,automobile
45605,horse
142754,truck
192408,deer
103248,cat
54583,cat
166525,automobile
220,frog
61911,cat
197026,frog
76081,cat
14481,airplane
39161,cat
298896,cat
211832,cat
190592,frog
103525,cat
226423,frog
233993,automobile
185819,automobile
23570,deer
154340,cat
97168,horse
22817,horse
49497,truck
12765,cat
234665,cat
98649,automobile
160816,cat
22466,cat
136105,automobile
286795,automobile
2883,truck
73273,truck
210700,bird
141776,cat
120875,cat
221965,cat
236567,cat
108326,frog
140004,cat
49707,cat
285815,automobile
82126,automobile
264120,automobile
70678,frog
1463,airplane
254301,deer
158759,dog
142438,bird
63505,cat
152115,cat
216713,automobile
166480,cat
160152,cat
236660,automobile
280095,dog
36757,deer
37328,frog
46428,cat
294534,cat
284022,frog
183220,frog
228439,horse
14306,automobile
224870,automobile
134799,frog
168557,cat
217962,horse
216823,airplane
87277,cat
215300,truck
167369,automobile
85256,cat
76546,frog
20116,cat
249621,cat
17559,cat
198914,frog
271123,cat
163457,horse
56264,cat
225169,automobile
144792,cat
52780,cat
217433,automobile
190505,bird
83367,frog
244992,deer
94208,automobile
132631,cat
146041,automobile
236456,frog
242034,automobile
131741,deer
231568,frog
262096,bird
242617,cat
81372,cat
8566,cat
8174,deer
239030,cat
135162,cat
242724,cat
30593,cat
262956,automobile
57820,cat
144608,airplane
121852,frog
163749,frog
241542,truck
115496,truck
238569,automobile
144055,cat
6139,cat
17378,truck
194078,automobile
193599,deer
208237,cat
119923,frog
210215,airplane
187337,cat
246515,frog
204786,dog
224641,cat
30763,automobile
210332,frog
75060,frog
17660,automobile
190405,frog
167803,cat
217290,automobile
17651,automobile
249154,cat
159500,truck
138818,automobile
62483,automobile
18832,frog
193729,frog
52338,frog
270333,automobile
58209,truck
107578,cat
5002,cat
87494,cat
297338,frog
12968,dog
76036,frog
176438,frog
275873,cat
30750,cat
206735,truck
10355,frog
109172,frog
40743,deer
69340,cat
93014,automobile
228896,cat
90474,airplane
231222,horse
232636,frog
19342,truck
146556,automobile
215360,cat
63504,cat
263086,airplane
291527,cat
291257,frog
33633,deer
124819,truck
259282,cat
61568,cat
144281,automobile
3474,cat
167883,frog
297190,frog
273093,dog
241287,frog
37274,deer
24471,cat
3311,truck
8353,truck
6382,frog
68680,frog
120620,frog
158670,cat
235769,frog
124881,automobile
291890,cat
143545,truck
116228,horse
268488,cat
266628,cat
255871,cat
94450,frog
117792,automobile
50618,cat
234282,horse
66897,deer
61782,horse
167861,cat
218723,horse
132894,cat
178409,automobile
192442,automobile
